what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1504899191675
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504899193075
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504899206958
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1504899209823
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1504899213051
started,bundle,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit",1504899221410
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1504899222995
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504899227106
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504899241522
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1504899244188
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504899261668
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504899271529
started,bundle,org.eclipse.mylyn.java.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.java.ui",1504899275279
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1504899285976
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1504899296907
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1504899299191
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1504899307004
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1504899310353
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504899325814
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504899333615
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504899336687
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504899348473
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1504899368178
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1504899421779
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1504899423656
